Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse
2200,F18,Mikroøkonomi Ii,Undervisning,14 mar 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,21 mar 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,28 mar 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,4 apr 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,11 apr 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,18 apr 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,25 apr 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,2 maj 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,9 maj 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,16 maj 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,23 maj 2018,8:00,10:00,CSS 35-0-13,Hold 2
2200,F18,Mikroøkonomi Ii,Undervisning,14 feb 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,21 feb 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,28 feb 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,7 mar 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,14 mar 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,21 mar 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,4 apr 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,11 apr 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,18 apr 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,25 apr 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,2 maj 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,9 maj 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,16 maj 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,23 maj 2018,8:00,10:00,CSS 2-2-42,Hold 3
2200,F18,Mikroøkonomi Ii,Undervisning,9 feb 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,16 feb 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,23 feb 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,2 mar 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,9 mar 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,16 mar 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,23 mar 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,30 mar 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,6 apr 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,13 apr 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,20 apr 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,27 apr 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,4 maj 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,11 maj 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,18 maj 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Mikroøkonomi Ii,Undervisning,25 maj 2018,13:00,15:00,CSS 5-1-22,Hold 7
2200,F18,Økonometri I,Forelæsning,6 feb 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,13 feb 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,20 feb 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,27 feb 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,6 mar 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,13 mar 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,20 mar 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,27 mar 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,3 apr 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,10 apr 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,17 apr 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,24 apr 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,1 maj 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,8 maj 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,15 maj 2018,8:00,10:00,CSS 35-01-05,F 35.01.05
2200,F18,Økonometri I,Forelæsning,8 feb 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,15 feb 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,22 feb 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,1 mar 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,8 mar 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,15 mar 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,22 mar 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,5 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,12 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,19 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,26 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,3 maj 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,17 maj 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Forelæsning,24 maj 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F 34.0.01
2200,F18,Økonometri I,Undervisning,9 feb 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,23 feb 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,2 mar 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,9 mar 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,16 mar 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,23 mar 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,6 apr 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,13 apr 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,20 apr 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,4 maj 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,11 maj 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,18 maj 2018,12:00,15:00,CSS 2-2-42,Hold 9
2200,F18,Økonometri I,Undervisning,9 feb 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,16 feb 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,23 feb 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,2 mar 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,9 mar 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,16 mar 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,23 mar 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,30 mar 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,6 apr 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,13 apr 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,20 apr 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,27 apr 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,4 maj 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,11 maj 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,18 maj 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,25 maj 2018,12:00,15:00,CSS 2-1-42,Hold 8
2200,F18,Økonometri I,Undervisning,12 feb 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,19 feb 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,26 feb 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,5 mar 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,12 mar 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,19 mar 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,26 mar 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,9 apr 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,16 apr 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,23 apr 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,30 apr 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,7 maj 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,14 maj 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,21 maj 2018,10:00,13:00,CSS 2-2-42,Hold 2
2200,F18,Økonometri I,Undervisning,12 feb 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,19 feb 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,26 feb 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,5 mar 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,12 mar 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,19 mar 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,26 mar 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,9 apr 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,16 apr 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,23 apr 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,30 apr 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,7 maj 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,14 maj 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,21 maj 2018,10:00,13:00,CSS 7-0-40,Hold 3
2200,F18,Økonometri I,Undervisning,13 feb 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,20 feb 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,27 feb 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,6 mar 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,13 mar 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,20 mar 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,27 mar 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,3 apr 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,10 apr 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,17 apr 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,24 apr 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,1 maj 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,8 maj 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,15 maj 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,22 maj 2018,10:00,13:00,CSS 2-0-24,Hold 4
2200,F18,Økonometri I,Undervisning,13 feb 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,20 feb 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,27 feb 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,6 mar 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,13 mar 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,20 mar 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,27 mar 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,3 apr 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,10 apr 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,17 apr 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,24 apr 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,1 maj 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,8 maj 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,15 maj 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,22 maj 2018,10:00,13:00,CSS 7-0-28,Hold 5
2200,F18,Økonometri I,Undervisning,14 feb 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,21 feb 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,28 feb 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,7 mar 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,14 mar 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,21 mar 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,28 mar 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,4 apr 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,11 apr 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,18 apr 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,25 apr 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,2 maj 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,9 maj 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,16 maj 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,23 maj 2018,12:00,15:00,CSS 4-1-30,Hold 6
2200,F18,Økonometri I,Undervisning,14 feb 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,21 feb 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,28 feb 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,7 mar 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,14 mar 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,21 mar 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,4 apr 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,11 apr 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,18 apr 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,25 apr 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,2 maj 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,9 maj 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,16 maj 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,23 maj 2018,12:00,15:00,CSS 2-1-42,Hold 7
2200,F18,Økonometri I,Undervisning,14 feb 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,15 feb 2018,15:00,18:00,CSS 35-0-13,Hold 9
2200,F18,Økonometri I,Undervisning,21 feb 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,28 feb 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,14 mar 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,4 apr 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,11 apr 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,18 apr 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,25 apr 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,2 maj 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,9 maj 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,16 maj 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,23 maj 2018,15:00,18:00,CSS 2-0-12,Hold 10
2200,F18,Økonometri I,Undervisning,7 mar 2018,15:00,18:00,CSS 7-0-22,Hold 10
2200,F18,Økonometri I,Undervisning,23 mar 2018,15:00,18:00,CSS 2-0-18,Hold 10
2200,F18,Økonometri I,Undervisning,27 mar 2018,15:00,18:00,CSS 2-0-24,Hold 10
2200,F18,Økonometri I,Undervisning,4 apr 2018,10:00,13:00,CSS 7-0-22,Hold 3 - Erstatningstime
2200,F18,Økonometri I,Undervisning,5 apr 2018,8:00,10:00,CSS 2-0-24,Hold 6
2200,F18,Økonometri I,Undervisning,6 apr 2018,12:00,15:00,CSS 2-0-18,Hold 2 - Erstatningstime
2200,F18,Økonometri I,Undervisning,16 apr 2018,15:00,18:00,CSS 2-0-30,Hold 7
2200,F18,Økonometri I,Undervisning,30 apr 2018,10:00,13:00,CSS 35-3-13,Hold 9
2200,F18,Økonomisk Historie,Forelæsning,7 feb 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,14 feb 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,21 feb 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,28 feb 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,7 mar 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,14 mar 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,21 mar 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,28 mar 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,11 apr 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,18 apr 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,25 apr 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,2 maj 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,9 maj 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,16 maj 2018,10:00,12:00,CSS 35-01-44,F Alle uger 35.01.44
2200,F18,Økonomisk Historie,Forelæsning,9 feb 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,23 feb 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,9 mar 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,6 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,20 apr 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,4 maj 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Forelæsning,18 maj 2018,10:00,12:00,CSS 34-0-01 Chr. Hansen Aud.,F Lige uger 34.0.01
2200,F18,Økonomisk Historie,Undervisning,23 feb 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,9 mar 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 mar 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,6 apr 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,20 apr 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,4 maj 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,18 maj 2018,8:00,10:00,CSS 2-2-42,Hold 2 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 feb 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,9 mar 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 mar 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,6 apr 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,20 apr 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,4 maj 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,18 maj 2018,8:00,10:00,CSS 2-1-42,Hold 3 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 feb 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,9 mar 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 mar 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,6 apr 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,20 apr 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,4 maj 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,18 maj 2018,8:00,10:00,CSS 35-0-13,Hold 4 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 feb 2018,8:00,10:00,CSS 7-0-40,Hold 5 lige uger
2200,F18,Økonomisk Historie,Undervisning,9 mar 2018,8:00,10:00,CSS 7-0-40,Hold 5 lige uger
2200,F18,Økonomisk Historie,Undervisning,23 mar 2018,8:00,10:00,CSS 7-0-40,Hold 5 lige uger
2200,F18,Økonomisk Historie,Undervisning,6 apr 2018,8:00,10:00,CSS 7-0-40,Hold 5 lige uger
